0, 1749.9
0, 123.471
0.00290249, 1749.9
0.00290249, 959.663
0.00580499, 1670.88
0.00580499, 959.663
0.00870748, 1700.08
0.00870748, 193.748
0.01161, 1709.93
0.01161, 195.999
0.0145125, 1680.55
0.0145125, 195.999
0.017415, 1670.88
0.017415, 195.999
0.0203175, 1670.88
0.0203175, 1497.2
0.02322, 1661.25
0.02322, 970.814
0.0261224, 1680.55
0.0261224, 1505.88
0.0290249, 1651.68
0.0290249, 993.505
0.0319274, 821.082
0.0319274, 1040.49
0.0348299, 1028.54
0.0348299, 816.353
0.0377324, 1010.87
0.0377324, 830.623
0.0406349, 1326.17
0.0406349, 1632.71
0.0435374, 1005.05
0.0435374, 1349.35
0.0464399, 1005.05
0.0464399, 1365.03
0.0493424, 1005.05
0.0493424, 811.651
0.0522449, 1005.05
0.0522449, 1632.71
0.0551474, 1005.05
0.0551474, 825.839
0.0580499, 1022.62
0.0580499, 830.623
0.0609524, 1016.73
0.0609524, 830.623
0.0638549, 1022.62
0.0638549, 1651.68
0.0667574, 1016.73
0.0667574, 835.434
0.0696599, 1022.62
0.0696599, 869.906
0.0725624, 1651.68
0.0725624, 1016.73
0.0754649, 1661.25
0.0754649, 1010.87
0.0783673, 1661.25
0.0783673, 1010.87
0.0812698, 1670.88
0.0812698, 1005.05
0.0841723, 1670.88
0.0841723, 1005.05
0.0870748, 1670.88
0.0870748, 1372.94
0.0899773, 1670.88
0.0899773, 1121.63
0.0928798, 1670.88
0.0928798, 1357.17
0.0957823, 1680.55
0.0957823, 1349.35
0.0986848, 1680.55
0.0986848, 1326.17
0.101587, 1680.55
0.101587, 1333.86
0.10449, 1670.88
0.10449, 1326.17
0.107392, 1680.55
0.107392, 1326.17
0.110295, 1690.29
0.110295, 1333.86
0.113197, 1680.55
0.113197, 1333.86
0.1161, 1680.55
0.1161, 1326.17
0.119002, 1318.53
0.119002, 1690.29
0.121905, 1318.53
0.121905, 1670.88
0.124807, 1318.53
0.124807, 1661.25
0.12771, 1318.53
0.12771, 1661.25
0.130612, 1318.53
0.130612, 1661.25
0.133515, 1318.53
0.133515, 1670.88
0.136417, 1318.53
0.136417, 1661.25
0.13932, 1326.17
0.13932, 1670.88
0.142222, 1326.17
0.142222, 1680.55
0.145125, 1680.55
0.145125, 1333.86
0.148027, 1680.55
0.148027, 1333.86
0.15093, 1349.35
0.15093, 1680.55
0.153832, 1680.55
0.153832, 932.343
0.156735, 1680.55
0.156735, 932.343
0.159637, 1670.88
0.159637, 1333.86
0.16254, 1670.88
0.16254, 1333.86
0.165442, 1670.88
0.165442, 1326.17
0.168345, 1318.53
0.168345, 1680.55
0.171247, 1318.53
0.171247, 1670.88
0.17415, 1318.53
0.17415, 976.438
0.177052, 1680.55
0.177052, 1333.86
0.179955, 1341.58
0.179955, 1680.55
0.182857, 1333.86
0.182857, 1661.25
0.18576, 1651.68
0.18576, 1318.53
0.188662, 1333.86
0.188662, 976.438
0.191565, 1326.17
0.191565, 1052.58
0.194467, 1349.35
0.194467, 199.425
0.19737, 197.135
0.19737, 976.438
0.200272, 1070.98
0.200272, 976.438
0.203175, 1070.98
0.203175, 926.973
0.206077, 1028.54
0.206077, 916.326
0.20898, 1651.68
0.20898, 197.135
0.211882, 916.326
0.211882, 198.277
0.214785, 199.425
0.214785, 916.326
0.217687, 911.048
0.217687, 199.425
0.22059, 199.425
0.22059, 916.326
0.223492, 195.999
0.223492, 1661.25
0.226395, 218.735
0.226395, 189.323
0.229297, 1749.9
0.229297, 115.203
0.2322, 1749.9
0.2322, 117.217
0.235102, 180.773
0.235102, 91.4364
0.238005, 1749.9
0.238005, 180.773
0.240907, 1749.9
0.240907, 180.773
0.24381, 1661.25
0.24381, 890.24
0.246712, 1661.25
0.246712, 252.716
0.249615, 1690.29
0.249615, 127.826
0.252517, 1700.08
0.252517, 1568.01
0.255419, 1690.29
0.255419, 1568.01
0.258322, 1690.29
0.258322, 1454.58
0.261224, 1690.29
0.261224, 127.826
0.264127, 128.566
0.264127, 1349.35
0.267029, 127.089
0.267029, 1690.29
0.269932, 125.63
0.269932, 1709.93
0.272834, 121.35
0.272834, 208.857
0.275737, 121.35
0.275737, 205.269
0.278639, 122.053
0.278639, 199.425
0.281542, 122.76
0.281542, 197.135
0.284444, 123.471
0.284444, 193.748
0.287347, 122.76
0.287347, 192.632
0.290249, 123.471
0.290249, 248.374
0.293152, 125.63
0.293152, 211.284
0.296054, 166.73
0.296054, 220.002
0.298957, 225.144
0.298957, 502.523
0.301859, 115.203
0.301859, 227.76
0.304762, 113.88
0.304762, 230.407
0.307664, 111.279
0.307664, 220.002
0.310567, 211.284
0.310567, 993.505
0.313469, 987.783
0.313469, 429.956
0.316372, 199.425
0.316372, 1077.19
0.319274, 198.277
0.319274, 854.962
0.322177, 198.277
0.322177, 305.785
0.325079, 948.64
0.325079, 554.373
0.327982, 359.465
0.327982, 954.136
0.330884, 357.395
0.330884, 318.402
0.333787, 1680.55
0.333787, 357.395
0.336689, 1661.25
0.336689, 1437.87
0.339592, 1115.17
0.339592, 1446.2
0.342494, 359.465
0.342494, 1670.88
0.345397, 1690.29
0.345397, 359.465
0.348299, 1690.29
0.348299, 466.17
0.351202, 1690.29
0.351202, 943.176
0.354104, 1690.29
0.354104, 948.64
0.357007, 1700.08
0.357007, 1108.75
0.359909, 1690.29
0.359909, 1115.17
0.362812, 1690.29
0.362812, 150.265
0.365714, 1670.88
0.365714, 158.284
0.368617, 1661.25
0.368617, 80.9914
0.371519, 81.4605
0.371519, 1077.19
0.374422, 1642.17
0.374422, 80.9914
0.377324, 234.434
0.377324, 1749.9
0.380227, 231.741
0.380227, 115.203
0.383129, 184.999
0.383129, 230.407
0.386032, 229.08
0.386032, 1749.9
0.388934, 226.448
0.388934, 1749.9
0.391837, 225.144
0.391837, 376.466
0.394739, 226.448
0.394739, 1295.88
0.397642, 226.448
0.397642, 369.999
0.400544, 226.448
0.400544, 181.82
0.403447, 226.448
0.403447, 359.465
0.406349, 359.465
0.406349, 1273.62
0.409252, 359.465
0.409252, 1709.93
0.412154, 357.395
0.412154, 230.407
0.415057, 1719.84
0.415057, 359.465
0.417959, 1729.8
0.417959, 363.642
0.420862, 1739.82
0.420862, 1281
0.423764, 1729.8
0.423764, 1058.68
0.426667, 1729.8
0.426667, 374.298
0.429569, 1729.8
0.429569, 374.298
0.432472, 1719.84
0.432472, 1303.39
0.435374, 369.999
0.435374, 859.915
0.438277, 1318.53
0.438277, 245.522
0.441179, 121.35
0.441179, 244.107
0.444082, 242.701
0.444082, 1310.94
0.446984, 241.304
0.446984, 120.651
0.449887, 241.304
0.449887, 1480.01
0.452789, 117.217
0.452789, 235.792
0.455692, 116.541
0.455692, 229.08
0.458594, 226.448
0.458594, 1446.2
0.461497, 225.144
0.461497, 172.61
0.464399, 1719.84
0.464399, 1437.87
0.467302, 1700.08
0.467302, 706.583
0.470204, 702.513
0.470204, 1670.88
0.473107, 702.513
0.473107, 1651.68
0.476009, 1642.17
0.476009, 351.255
0.478912, 1613.96
0.478912, 698.467
0.481814, 1586.23
0.481814, 1413.17
0.484717, 1405.03
0.484717, 1604.66
0.487619, 1623.31
0.487619, 686.468
0.490522, 1749.9
0.490522, 165.77
0.493424, 119.956
0.493424, 162.922
0.496327, 123.471
0.496327, 159.201
0.499229, 136.211
0.499229, 1595.42
0.502132, 137
0.502132, 1739.82
0.505034, 1022.62
0.505034, 136.211
0.507937, 1028.54
0.507937, 133.871
0.510839, 1586.23
0.510839, 131.571
0.513741, 1586.23
0.513741, 1034.5
0.516644, 229.08
0.516644, 1028.54
0.519547, 1541.07
0.519547, 117.217
0.522449, 1541.07
0.522449, 121.35
0.525351, 1558.98
0.525351, 121.35
0.528254, 1558.98
0.528254, 120.651
0.531156, 1586.23
0.531156, 120.651
0.534059, 1586.23
0.534059, 122.053
0.536961, 1604.66
0.536961, 124.187
0.539864, 1604.66
0.539864, 1096.01
0.542766, 1623.31
0.542766, 129.311
0.545669, 1613.96
0.545669, 130.813
0.548571, 1613.96
0.548571, 132.333
0.551474, 134.647
0.551474, 1613.96
0.554376, 137
0.554376, 1623.31
0.557279, 1613.96
0.557279, 137
0.560181, 210.067
0.560181, 1623.31
0.563084, 214.977
0.563084, 133.871
0.565986, 222.558
0.565986, 181.82
0.568889, 227.76
0.568889, 178.697
0.571791, 231.741
0.571791, 177.668
0.574694, 231.741
0.574694, 176.644
0.577596, 235.792
0.577596, 175.627
0.580499, 125.63
0.580499, 252.716
0.583401, 124.906
0.583401, 252.716
0.586304, 198.277
0.586304, 1488.58
0.589206, 198.277
0.589206, 99.7122
0.592109, 198.277
0.592109, 99.7122
0.595011, 199.425
0.595011, 100.29
0.597914, 200.58
0.597914, 100.871
0.600816, 200.58
0.600816, 100.29
0.603719, 199.425
0.603719, 99.7122
0.606621, 197.135
0.606621, 99.1379
0.609524, 195.999
0.609524, 97.9992
0.612426, 193.748
0.612426, 96.8736
0.615329, 191.523
0.615329, 95.7609
0.618231, 184.999
0.618231, 125.63
0.621134, 179.732
0.621134, 1749.9
0.624036, 128.566
0.624036, 1514.6
0.626939, 1523.37
0.626939, 1749.9
0.629841, 1523.37
0.629841, 1749.9
0.632744, 1749.9
0.632744, 1532.2
0.635646, 1532.2
0.635646, 191.523
0.638549, 98.5669
0.638549, 194.87
0.641451, 99.7122
0.641451, 197.135
0.644354, 100.871
0.644354, 200.58
0.647256, 204.087
0.647256, 149.4
0.650159, 147.684
0.650159, 206.458
0.653061, 146.833
0.653061, 206.458
0.655964, 145.988
0.655964, 207.654
0.658866, 144.311
0.658866, 205.269
0.661769, 201.742
0.661769, 100.871
0.664671, 194.87
0.664671, 97.4348
0.667574, 189.323
0.667574, 94.661
0.670476, 188.232
0.670476, 129.311
0.673379, 187.148
0.673379, 128.566
0.676281, 183.933
0.676281, 90.9098
0.679184, 182.874
0.679184, 125.63
0.682086, 181.82
0.682086, 124.187
0.684989, 181.82
0.684989, 124.187
0.687891, 183.933
0.687891, 124.906
0.690794, 184.999
0.690794, 125.63
0.693696, 187.148
0.693696, 1749.9
0.696599, 191.523
0.696599, 1749.9
0.699501, 195.999
0.699501, 98.5669
0.702404, 199.425
0.702404, 1749.9
0.705306, 200.58
0.705306, 1749.9
0.708209, 199.425
0.708209, 100.29
0.711111, 198.277
0.711111, 99.7122
0.714014, 194.87
0.714014, 145.988
0.716916, 137.794
0.716916, 187.148
0.719819, 134.647
0.722721, 131.571
0.725624, 127.826
0.728526, 123.471
0.731429, 119.265
0.731429, 1380.89
0.734331, 115.87
0.734331, 1372.94
0.737234, 112.572
0.737234, 1380.89
0.740136, 611.573
0.740136, 110.638
0.743039, 1258.99
0.743039, 1558.98
0.745941, 202.911
0.745941, 1237.36
0.748844, 201.742
0.748844, 1749.9
0.751746, 198.277
0.751746, 1230.24
0.754649, 193.748
0.754649, 1223.15
0.757551, 188.232
0.757551, 1541.07
0.760454, 187.148
0.760454, 93.0347
0.763356, 184.999
0.763356, 245.522
0.766258, 183.933
0.766258, 246.944
0.769161, 183.933
0.769161, 248.374
0.772063, 248.374
0.772063, 186.07
0.774966, 248.374
0.774966, 189.323
0.777869, 190.419
0.777869, 245.522
0.780771, 191.523
0.780771, 1661.25
0.783673, 1661.25
0.783673, 1505.88
0.786576, 1661.25
0.786576, 1497.2
0.789478, 1670.88
0.789478, 1505.88
0.792381, 1680.55
0.792381, 177.668
0.795283, 1514.6
0.795283, 1223.15
0.798186, 1514.6
0.798186, 1719.84
0.801088, 179.732
0.801088, 1514.6
0.803991, 182.874
0.803991, 1719.84
0.806893, 186.07
0.806893, 1729.8
0.809796, 238.532
0.809796, 192.632
0.812698, 237.158
0.812698, 117.896
0.815601, 234.434
0.815601, 117.217
0.818503, 229.08
0.818503, 779.488
0.821406, 229.08
0.821406, 779.488
0.824308, 226.448
0.824308, 137.794
0.827211, 141.015
0.827211, 226.448
0.830113, 145.147
0.830113, 1670.88
0.833016, 163.866
0.833016, 587.338
0.835918, 165.77
0.835918, 583.955
0.838821, 169.644
0.838821, 1326.17
0.841723, 171.615
0.841723, 363.642
0.844626, 171.615
0.844626, 114.539
0.847528, 170.627
0.847528, 1613.96
0.850431, 169.644
0.850431, 120.651
0.853333, 169.644
0.853333, 1623.31
0.856236, 169.644
0.856236, 84.8218
0.859138, 172.61
0.859138, 1480.01
0.862041, 176.644
0.862041, 88.8334
0.864943, 182.874
0.864943, 91.4364
0.867846, 189.323
0.867846, 94.661
0.870748, 193.748
0.870748, 96.8736
0.873651, 194.87
0.873651, 1719.84
0.876553, 193.748
0.876553, 1709.93
0.879456, 189.323
0.879456, 1719.84
0.882358, 182.874
0.882358, 1632.71
0.885261, 180.773
0.885261, 1421.36
0.888163, 177.668
0.888163, 1586.23
0.891066, 1577.1
0.891066, 174.615
0.893968, 1577.1
0.893968, 176.644
0.896871, 1568.01
0.896871, 177.668
0.899773, 1568.01
0.899773, 180.773
0.902676, 184.999
0.902676, 1541.07
0.905578, 97.4348
0.905578, 1719.84
0.908481, 1497.2
0.908481, 1310.94
0.911383, 1318.53
0.911383, 766.096
0.914286, 1488.58
0.914286, 761.684
0.917188, 1497.2
0.917188, 970.814
0.920091, 982.094
0.920091, 1497.2
0.922993, 1642.17
0.922993, 1209.1
0.925896, 1642.17
0.925896, 1209.1
0.928798, 1642.17
0.928798, 198.277
0.931701, 1632.71
0.931701, 96.8736
0.934603, 238.532
0.934603, 95.2093
0.937506, 239.914
0.937506, 186.07
0.940408, 184.999
0.940408, 241.304
0.943311, 183.933
0.943311, 91.9661
0.946213, 182.874
0.946213, 91.4364
0.949116, 182.874
0.949116, 90.9098
0.952018, 183.933
0.952018, 91.9661
0.954921, 184.999
0.954921, 92.4989
0.957823, 93.5737
0.957823, 188.232
0.960726, 1454.58
0.960726, 94.1158
0.963628, 94.1158
0.963628, 1454.58
0.966531, 1454.58
0.966531, 93.5737
0.969433, 1463.01
0.969433, 1295.88
0.972336, 1586.23
0.972336, 255.652
0.975238, 176.644
0.975238, 258.623
0.978141, 176.644
0.978141, 264.668
0.981043, 176.644
0.981043, 1288.42
0.983946, 176.644
0.983946, 1604.66
0.986848, 1604.66
0.986848, 177.668
0.989751, 1613.96
0.989751, 180.773
0.992653, 1613.96
0.992653, 179.732
0.995556, 1604.66
0.995556, 1244.53
0.998458, 1541.07
0.998458, 1333.86
1.00136, 1749.9
1.00136, 1333.86
1.00426, 1568.01
1.00426, 1749.9
1.00717, 1749.9
1.00717, 270.854
1.01007, 1749.9
1.01007, 180.773
1.01297, 1729.8
1.01297, 91.9661
1.01587, 1739.82
1.01878, 1739.82
1.02168, 1739.82
1.02168, 266.201
1.02458, 1739.82
1.02458, 266.201
1.02748, 1749.9
1.02748, 1070.98
1.03039, 1749.9
1.03039, 1070.98
1.03329, 1749.9
1.03329, 1077.19
1.03619, 926.973
1.03619, 1288.42
1.03909, 932.343
1.03909, 1147.85
1.042, 959.663
1.042, 1077.19
1.0449, 965.222
1.0449, 1096.01
1.0478, 830.623
1.0478, 976.438
1.0507, 976.438
1.0507, 1154.5
1.05361, 976.438
1.05361, 1147.85
1.05651, 987.783
1.05651, 854.962
1.05941, 987.783
1.05941, 1108.75
1.06231, 982.094
1.06231, 885.112
1.06522, 976.438
1.06522, 1089.7
1.06812, 982.094
1.06812, 869.906
1.07102, 982.094
1.07102, 895.397
1.07392, 378.647
1.07392, 970.814
1.07683, 376.466
1.07683, 188.232
1.07973, 376.466
1.07973, 766.096
1.08263, 372.142
1.08263, 869.906
1.08553, 369.999
1.08553, 666.925
1.08844, 367.868
1.08844, 761.684
1.09134, 367.868
1.09134, 976.438
1.09424, 369.999
1.09424, 757.297
1.09714, 369.999
1.09714, 124.906
1.10005, 124.906
1.10005, 694.444
1.10295, 706.583
1.10295, 125.63
1.10585, 714.793
1.10585, 611.573
1.10875, 718.934
1.10875, 611.573
1.11166, 727.287
1.11166, 608.05
1.11456, 740
1.11456, 608.05
1.11746, 744.287
1.11746, 608.05
1.12036, 389.742
1.12036, 806.976
1.12327, 389.742
1.12327, 197.135
1.12617, 394.271
1.12617, 198.277
1.12907, 392
1.12907, 198.277
1.13197, 392
1.13197, 197.135
1.13488, 389.742
1.13488, 197.135
1.13778, 392
1.13778, 197.135
1.14068, 389.742
1.14068, 686.468
1.14358, 387.497
1.14358, 201.742
1.14649, 201.742
1.14649, 611.573
1.14939, 380.84
1.14939, 611.573
1.15229, 372.142
1.15229, 611.573
1.15519, 190.419
1.15519, 378.647
1.1581, 266.201
1.1581, 793.113
1.161, 1046.52
1.161, 788.545
1.1639, 779.488
1.1639, 1052.58
1.1668, 779.488
1.1668, 1046.52
1.16971, 774.998
1.16971, 1046.52
1.17261, 770.534
