0.54,0.74,258.62
0.75,0.87,280.4
0.88,1.11,290.29
1.17,1.29,290.29
1.35,1.86,345.22
1.79,1.88,258.62
1.93,2.47,401.16
2.48,2.54,408.17
2.53,2.94,434.95
2.87,2.96,345.22
2.87,2.96,255.65
2.98,3.08,345.22
3,3.33,466.16
3.38,3.44,505.43
3.45,3.79,517.24
3.93,4.11,698.46
4.17,4.32,698.46
4.36,4.48,698.46
4.51,4.66,698.46
4.71,5.09,587.33
5.13,5.55,349.23
5.15,5.29,290.29
5.15,5.29,230.4
5.63,5.75,405.82
5.75,5.84,415.3
5.84,6.5,440
7.68,7.74,333.46
7.75,8.01,345.22
8.03,8.09,329.63
8.09,8.18,314.74
8.19,8.44,261.63
