1.62,1.69,297.08
1.63,1.78,217.47
1.63,1.72,367.86
1.64,1.92,440
1.84,1.93,297.08
1.86,1.96,244.11
1.86,1.95,191.52
1.86,2.13,392
2.27,2.44,357.39
2.45,2.73,365.74
2.79,2.92,367.86
2.8,2.89,286.96
2.81,2.9,220
2.83,3.04,434.95
3.04,3.07,378.64
3.08,3.32,392
3.47,3.61,345.22
3.62,3.66,349.23
3.68,4.01,369.99
4.03,4.12,365.74
4.03,4.22,440
4.03,4.09,290.29
4.03,4.1,220
4.22,4.33,193.75
4.22,4.33,241.3
4.24,4.33,293.66
4.24,4.46,392
4.65,4.72,300.53
4.66,4.79,434.95
4.66,4.8,217.47
4.68,5.2,365.74
5.26,5.51,440
5.27,5.34,286.96
5.27,5.36,365.74
5.27,5.33,220
5.45,5.59,241.3
5.46,5.58,291.97
5.48,5.74,392
5.85,5.95,214.98
5.86,5.97,290.29
5.86,5.99,359.46
5.87,5.97,440
6.09,6.17,353.29
6.18,6.45,369.99
6.49,6.58,286.96
6.49,6.63,365.74
6.49,6.59,222.56
6.5,6.61,429.95
6.69,6.77,241.3
6.69,6.81,387.49
6.7,6.77,300.53
6.73,6.95,493.88
7.14,7.2,278.79
7.21,7.69,293.66
8.12,8.22,217.47
8.12,8.25,286.96
8.12,8.25,442.55
8.13,8.26,359.46
8.37,8.63,244.11
8.38,8.64,488.21
8.77,8.85,249.81
8.78,8.89,488.21
9.02,9.46,246.94
9.05,9.52,493.88
9.49,9.89,293.66
10.04,10.19,363.64
10.04,10.18,286.96
10.05,10.24,445.11
10.05,10.16,217.47
10.33,10.39,369.99
10.34,10.65,445.11
10.34,10.42,290.29
10.35,10.63,222.56
10.73,11.29,222.56
10.75,11.31,445.11
