0.012	0.098	32.70
0.012	0.074	46.25
0.012	0.079	49.00
0.018	0.084	38.89
0.023	0.094	27.50
0.930	1.708	523.25
1.015	1.682	261.63
1.055	1.634	783.99
1.056	1.261	2349.32
1.065	1.640	3322.44
1.076	1.704	1318.51
1.103	1.636	2489.02
1.117	1.638	2637.02
1.137	1.615	2959.96
1.149	1.630	1567.98
1.198	1.277	4186.01
1.204	1.278	1046.50
1.301	1.581	1046.50
1.464	1.555	3135.96
1.504	1.574	3729.31
1.612	1.662	3729.31
1.671	1.733	277.18
1.692	2.429	293.66
1.696	2.365	587.33
1.736	2.396	1479.98
1.774	2.301	880.00
1.782	2.216	2489.02
1.815	2.033	2959.96
1.852	2.354	2793.83
1.884	2.299	3322.44
1.908	2.035	4186.01
1.913	2.269	1760.00
1.962	2.010	1174.66
1.986	2.266	2349.32
2.083	2.240	1174.66
2.114	2.310	1244.51
2.127	2.321	1318.51
2.130	2.350	698.46
2.166	2.284	4186.01
2.176	2.267	3135.96
2.557	4.010	659.26
2.617	3.571	261.63
2.680	3.477	1975.53
2.702	2.786	2637.02
2.704	3.418	1661.22
2.723	3.091	2349.32
2.737	2.982	3135.96
2.748	3.502	130.81
2.784	3.045	2959.96
2.793	3.552	1318.51
2.856	2.933	3520.00
2.869	3.479	783.99
2.883	3.159	2217.46
2.976	3.031	3520.00
3.374	3.471	3520.00
3.411	3.483	2217.46
3.609	4.013	261.63
3.653	3.933	130.81
3.658	3.946	1975.53
3.658	3.758	2637.02
3.676	3.813	2217.46
3.694	3.938	783.99
3.698	3.831	3322.44
3.715	3.918	2793.83
3.749	4.035	1318.51
3.761	3.945	2959.96
3.794	3.929	3520.00
3.830	3.947	2217.46
3.857	3.935	1661.22
3.866	3.924	4186.01
4.019	4.168	392.00
4.026	4.145	98.00
4.046	4.186	493.88
4.048	4.772	587.33
4.053	4.845	293.66
4.066	4.785	1760.00
4.067	4.694	1479.98
4.070	4.840	1244.51
4.072	4.147	1396.91
4.075	4.860	1318.51
4.086	4.484	4186.01
4.090	4.467	3135.96
4.097	4.792	698.46
4.141	4.235	1661.22
4.160	4.260	880.00
4.223	4.286	2959.96
4.241	4.730	3322.44
4.243	4.420	1661.22
4.261	4.748	880.00
4.300	4.427	987.77
4.311	4.468	2793.83
4.313	4.377	1567.98
4.364	4.713	2349.32
4.440	4.852	1174.66
4.471	4.624	2793.83
4.629	4.684	1396.91
4.687	4.750	2793.83
4.710	4.820	1479.98
4.761	4.858	311.13
4.797	5.534	523.25
4.816	5.508	1567.98
4.833	5.512	659.26
4.838	5.189	3322.44
4.841	5.141	2637.02
4.881	5.452	130.81
4.886	5.452	1661.22
4.892	5.492	261.63
4.898	5.474	1174.66
4.959	5.545	1318.51
4.961	5.274	783.99
4.971	5.383	1975.53
5.193	5.320	4186.01
5.231	5.478	3322.44
5.257	5.313	2637.02
5.285	5.458	3729.31
5.339	5.436	3951.07
5.352	5.442	4186.01
5.390	5.451	2959.96
5.392	5.447	2637.02
5.512	5.570	277.18
5.538	6.538	293.66
5.548	6.544	587.33
5.553	5.610	1760.00
5.583	6.135	1479.98
5.593	6.380	880.00
