1.437	1.523	369.99
1.455	1.530	1108.73
1.469	1.646	1174.66
1.485	1.703	392.00
1.538	1.611	3520.00
2.229	2.290	369.99
2.246	2.353	1174.66
2.252	2.351	392.00
2.402	2.512	440.00
2.403	2.610	1396.91
2.417	2.514	1318.51
2.478	2.592	466.16
2.537	2.723	1479.98
2.563	2.721	493.88
2.690	2.758	466.16
2.726	2.956	587.33
2.750	2.903	1760.00
2.785	2.857	3322.44
3.168	3.283	659.26
3.172	3.270	523.25
3.175	3.276	392.00
3.187	3.277	1318.51
3.189	3.582	783.99
3.214	3.269	1174.66
3.218	3.576	2349.32
3.259	3.580	3951.07
3.654	3.771	523.25
3.655	3.724	130.81
3.660	3.753	392.00
3.662	4.894	659.26
3.665	3.762	329.63
3.674	4.586	1318.51
3.769	4.690	1975.53
5.116	5.403	587.33
5.116	5.401	493.88
5.123	5.362	1760.00
5.141	5.381	1479.98
5.198	5.350	293.66
5.281	5.396	1396.91
5.316	5.446	880.00
5.318	5.385	698.46
5.329	5.395	2637.02
5.400	5.776	987.77
5.833	5.897	523.25
5.836	6.180	783.99
5.837	5.900	659.26
5.887	6.157	2349.32
5.908	6.139	3951.07
6.350	6.755	698.46
6.362	6.754	1396.91
6.395	6.672	2093.00
6.755	7.094	659.26
6.764	6.869	523.25
6.797	6.862	392.00
6.803	6.953	1318.51
6.833	7.001	29.14
6.903	7.006	1975.53
7.271	7.402	440.00
7.279	7.489	1396.91
7.288	7.387	1318.51
7.361	7.502	466.16
7.766	8.095	1396.91
7.774	8.111	466.16
7.830	7.976	1864.66
8.086	8.490	392.00
8.104	8.340	1174.66
