0.903	1.808	293.66
0.960	1.159	220.00
0.980	1.130	73.42
1.010	1.175	1108.73
1.029	1.348	880.00
1.048	1.142	659.26
1.052	1.127	1244.51
1.070	1.134	987.77
1.079	1.160	1174.66
1.093	1.220	1479.98
1.425	1.593	29.14
1.469	1.578	277.18
1.491	1.546	1108.73
1.497	1.546	1396.91
1.501	1.740	880.00
1.556	1.677	1479.98
1.688	2.015	29.14
1.917	2.018	207.65
1.923	2.049	220.00
1.936	1.987	277.18
1.957	2.013	659.26
2.195	2.320	277.18
2.211	2.530	261.63
2.253	2.521	1318.51
2.267	2.500	783.99
2.272	2.409	2093.00
2.279	2.347	1864.66
2.470	2.528	207.65
2.473	2.526	246.94
2.473	2.585	220.00
2.734	2.843	277.18
2.758	3.079	261.63
2.773	2.822	830.61
2.785	2.874	1318.51
2.793	3.037	783.99
2.797	2.844	1864.66
2.797	2.989	2093.00
2.875	3.023	1244.51
2.980	3.087	246.94
3.000	3.087	207.65
3.004	3.146	220.00
3.029	3.095	659.26
3.318	3.435	220.00
3.323	3.410	29.14
3.334	3.426	277.18
3.334	3.703	293.66
3.338	3.428	1108.73
3.352	3.426	659.26
3.359	3.428	440.00
3.362	3.426	1396.91
3.376	3.601	880.00
3.378	3.520	1479.98
3.424	3.473	2217.46
3.730	4.128	293.66
3.731	3.847	29.14
3.754	3.840	277.18
3.783	3.946	880.00
3.795	3.957	1479.98
3.814	3.870	587.33
3.877	4.166	29.14
3.914	4.155	196.00
3.974	4.151	246.94
4.179	4.262	207.65
4.183	4.351	220.00
4.211	4.347	1108.73
4.223	4.310	440.00
4.223	4.319	659.26
4.225	4.288	880.00
4.228	4.300	466.16
4.237	4.311	1567.98
4.496	4.641	277.18
4.505	4.581	293.66
4.512	4.587	1108.73
4.528	4.620	830.61
4.538	4.761	1318.51
4.546	5.079	261.63
4.553	5.055	783.99
4.572	4.673	2093.00
4.576	4.659	1864.66
4.993	5.054	1318.51
5.074	5.332	29.14
5.084	5.184	233.08
5.109	5.217	196.00
5.116	5.211	246.94
5.540	5.614	246.94
5.580	5.642	29.14
5.657	5.828	29.14
5.698	5.774	207.65
5.716	5.812	277.18
5.720	5.797	1108.73
5.722	5.780	440.00
5.724	5.775	415.30
5.727	6.092	293.66
5.734	5.919	1479.98
5.739	5.796	1396.91
5.751	6.022	880.00
5.769	5.827	2217.46
6.129	6.521	293.66
6.135	6.257	29.14
6.156	6.219	220.00
6.157	6.247	277.18
6.158	6.225	207.65
6.164	6.226	1108.73
6.184	6.427	880.00
6.210	6.370	1479.98
6.236	6.315	554.37
6.372	6.497	220.00
6.559	6.634	29.14
6.566	6.730	220.00
6.577	6.634	233.08
6.598	6.721	1108.73
6.600	6.693	659.26
6.610	6.688	440.00
6.626	6.690	1567.98
6.852	7.016	277.18
6.857	7.170	261.63
6.884	6.996	830.61
6.891	7.151	1318.51
6.907	7.117	2093.00
6.907	7.141	783.99
6.913	7.045	1864.66
7.109	7.226	220.00
7.114	7.175	277.18
7.115	7.172	207.65
7.159	7.217	293.66
7.377	7.497	277.18
7.401	7.705	261.63
7.419	7.470	830.61
7.432	7.588	1318.51
7.435	7.679	783.99
7.438	7.512	1864.66
7.439	7.528	2093.00
7.652	7.878	220.00
7.672	7.826	659.26
7.732	7.825	1108.73
7.936	8.072	29.14
7.946	8.029	220.00
7.967	8.029	207.65
7.967	8.063	277.18
7.973	8.035	1108.73
7.986	8.310	293.66
8.008	8.229	880.00
8.039	8.137	1479.98
8.250	8.496	29.14
8.392	8.476	277.18
8.395	8.609	293.66
8.433	8.538	880.00
8.446	8.600	1479.98
8.551	8.780	29.14
8.820	8.891	29.14
8.832	8.894	207.65
8.844	8.996	220.00
8.869	8.957	659.26
8.874	8.947	440.00
8.877	8.999	1108.73
8.878	8.946	466.16
8.883	8.952	1567.98
9.135	9.362	277.18
9.154	9.243	293.66
9.163	9.243	1108.73
9.174	9.315	830.61
9.177	9.647	1318.51
9.180	9.237	1396.91
9.220	9.667	261.63
9.238	9.636	783.99
9.243	9.385	1864.66
9.245	9.420	2093.00
9.617	9.693	277.18
9.667	9.722	220.00
9.703	9.913	29.14
9.711	9.784	233.08
9.728	9.802	246.94
9.728	9.805	196.00
