0.012	3.048	29.14
0.958	1.171	523.25
1.211	1.312	1174.66
1.214	1.364	587.33
1.335	1.432	32.70
1.443	1.774	659.26
1.612	1.672	1318.51
1.838	2.102	783.99
2.219	2.773	783.99
2.489	2.671	2349.32
2.836	3.014	880.00
3.058	3.372	783.99
3.064	3.314	29.14
3.411	3.766	1318.51
3.420	3.775	659.26
3.430	4.349	29.14
3.851	4.373	523.25
3.937	4.369	1567.98
4.391	4.512	1174.66
4.399	4.572	587.33
4.418	4.809	29.14
4.628	5.326	1318.51
4.638	4.969	659.26
4.945	5.637	29.14
4.994	5.309	659.26
5.401	5.771	1174.66
5.420	5.761	587.33
5.681	7.071	29.14
5.783	6.156	523.25
5.793	6.151	1567.98
6.211	7.199	1174.66
6.234	7.261	587.33
7.101	9.746	29.14
7.333	7.524	523.25
7.346	7.516	1567.98
7.537	7.668	1174.66
7.551	7.712	587.33
7.753	8.083	1318.51
7.762	8.080	659.26
8.095	8.363	783.99
8.463	8.975	783.99
9.048	9.216	880.00
9.265	9.501	783.99
9.560	9.961	1318.51
9.570	9.961	659.26
9.801	11.377	29.14
9.970	10.460	523.25
9.983	10.457	1567.98
10.487	10.651	1174.66
10.501	10.697	587.33
10.748	11.418	1318.51
10.757	11.072	659.26
11.098	11.395	659.26
11.471	11.690	29.14
11.505	11.740	1174.66
11.526	11.786	587.33
11.866	12.221	587.33
11.887	12.227	1174.66
11.931	13.341	29.14
12.248	13.296	523.25
12.262	13.267	1567.98
