2.093	2.251	415.30
2.099	2.246	1244.51
2.101	2.175	2093.00
2.114	2.218	1661.22
2.150	2.225	1174.66
2.214	2.311	1318.51
2.221	2.427	29.14
2.236	2.311	440.00
2.317	2.596	466.16
2.354	2.437	1396.91
2.398	2.546	2349.32
2.408	2.523	2793.83
2.460	2.530	2637.02
2.484	2.546	1396.91
2.681	2.895	493.88
2.704	3.055	1479.98
2.715	2.810	3951.07
2.769	2.826	987.77
2.849	4.752	1567.98
2.850	4.718	523.25
3.332	3.380	1046.50
3.350	3.564	1975.53
3.549	4.609	2349.32
3.681	3.755	3322.44
3.853	3.958	1975.53
3.987	4.139	1975.53
4.145	4.602	1975.53
4.265	4.944	1479.98
4.616	4.719	1975.53
4.630	4.952	493.88
4.646	4.840	2489.02
4.682	4.778	3135.96
4.697	4.798	2793.83
4.822	4.927	466.16
4.833	4.894	987.77
4.837	4.889	2637.02
4.872	4.957	415.30
4.875	4.996	440.00
4.910	4.984	1318.51
5.490	5.611	261.63
5.495	5.567	523.25
5.509	5.574	2489.02
5.511	5.615	1318.51
5.515	5.571	783.99
5.823	5.887	246.94
5.833	5.947	261.63
5.833	5.938	415.30
5.834	5.912	2489.02
5.837	5.929	523.25
5.837	5.889	329.63
5.838	5.918	110.00
5.839	5.910	493.88
5.844	5.914	77.78
5.855	5.916	1567.98
5.856	5.922	698.46
5.856	5.941	1318.51
5.859	5.911	1661.22
5.859	5.925	554.37
5.860	5.935	1864.66
5.867	5.942	349.23
7.435	7.739	440.00
7.498	7.695	1318.51
7.522	7.710	87.31
7.541	7.746	261.63
7.575	7.725	349.23
7.592	7.675	1244.51
7.605	7.699	698.46
7.609	7.701	554.37
7.610	7.690	587.33
7.616	7.726	783.99
7.621	7.681	1046.50
7.627	7.682	622.25
7.630	7.714	880.00
7.957	8.032	246.94
7.964	8.053	523.25
7.964	8.029	329.63
7.966	8.054	415.30
7.969	8.069	261.63
7.970	8.028	2489.02
7.974	8.031	110.00
7.982	8.069	349.23
7.982	8.047	783.99
7.983	8.055	1318.51
9.683	9.862	87.31
9.683	9.891	261.63
9.699	9.892	440.00
9.709	9.773	1396.91
9.738	9.887	349.23
9.748	9.827	1244.51
9.750	9.846	783.99
9.763	9.840	1479.98
9.769	9.867	1318.51
9.786	9.837	698.46
10.133	10.187	246.94
10.137	10.214	415.30
10.138	10.212	2489.02
10.140	10.253	261.63
10.145	10.215	523.25
10.158	10.211	1318.51
10.163	10.242	349.23
10.198	10.254	440.00
10.906	11.422	329.63
10.921	11.394	987.77
10.923	11.369	1318.51
11.034	11.302	1244.51
11.090	11.251	293.66
11.262	11.336	659.26
11.351	12.040	349.23
11.357	11.661	1046.50
11.365	11.470	698.46
