1.087	1.185	246.94
1.113	1.456	293.66
1.124	1.182	196.00
1.148	1.400	880.00
1.169	1.234	587.33
1.545	1.908	293.66
1.564	1.646	196.00
1.578	1.637	246.94
1.597	1.825	880.00
3.042	3.229	349.23
3.056	3.228	1046.50
3.063	3.138	1396.91
3.191	3.305	1108.73
3.200	3.419	369.99
3.599	3.688	349.23
3.605	3.698	369.99
3.609	3.668	277.18
3.610	3.703	220.00
3.610	3.676	554.37
3.616	3.692	293.66
3.620	3.686	440.00
3.631	3.691	587.33
3.646	3.709	29.14
3.825	3.903	369.99
3.831	3.950	220.00
3.838	3.913	349.23
3.839	3.923	415.30
3.850	3.919	29.14
3.851	4.182	440.00
3.857	3.921	659.26
3.897	4.151	1318.51
4.283	4.346	207.65
4.286	4.393	440.00
4.303	4.424	29.14
4.303	4.387	220.00
4.305	4.373	349.23
4.307	4.379	415.30
4.318	4.378	659.26
4.327	4.382	369.99
4.506	4.606	29.14
4.518	4.639	220.00
4.522	4.596	349.23
4.531	4.599	277.18
4.534	4.611	659.26
4.535	4.603	415.30
4.536	5.066	440.00
4.536	4.612	1108.73
4.537	4.597	293.66
4.538	4.591	369.99
4.538	4.916	1318.51
4.959	5.055	220.00
4.967	5.057	1318.51
4.991	5.326	29.14
5.002	5.058	293.66
5.085	5.156	440.00
5.105	5.212	233.08
5.125	5.219	196.00
5.147	5.219	392.00
5.158	5.218	1174.66
5.161	5.505	493.88
5.259	5.342	3951.07
5.559	5.666	207.65
5.571	5.655	277.18
5.575	7.176	440.00
5.580	5.687	220.00
5.581	5.658	1108.73
5.597	5.659	659.26
5.602	5.673	880.00
5.604	5.661	293.66
5.607	5.659	349.23
5.621	7.008	1318.51
6.085	6.377	3951.07
7.484	7.536	98.00
7.504	7.898	1174.66
7.513	7.931	392.00
7.516	7.679	293.66
7.520	7.698	196.00
7.543	7.681	246.94
7.580	7.645	698.46
7.581	7.676	880.00
7.624	7.680	622.25
7.640	7.740	29.14
7.718	7.770	1975.53
7.799	7.907	29.14
8.039	8.300	349.23
8.063	8.296	1046.50
8.065	8.155	369.99
8.065	8.177	1108.73
8.068	8.154	1760.00
8.138	8.209	1396.91
8.213	8.437	1108.73
8.225	8.537	369.99
