0.383	0.697	1174.66
0.394	0.739	3520.00
0.629	0.971	1108.73
0.668	0.943	3322.44
0.916	1.087	3520.00
0.931	1.114	1174.66
0.951	1.060	2349.32
1.260	1.633	1174.66
1.264	1.642	3520.00
1.311	1.426	2349.32
1.469	1.616	2349.32
1.546	1.971	1108.73
1.592	1.941	3322.44
1.692	1.839	3729.31
1.930	2.091	1174.66
1.934	2.058	3520.00
1.955	2.032	2349.32
1.961	2.144	29.14
2.014	2.102	36.71
2.262	2.562	1174.66
2.265	2.519	3520.00
2.295	2.453	2349.32
2.598	3.481	1046.50
2.634	2.887	3135.96
3.665	4.229	1567.98
4.211	4.460	1396.91
4.640	5.020	1174.66
4.676	5.021	3520.00
4.723	4.993	2349.32
4.968	5.502	1108.73
4.998	5.400	3322.44
5.322	5.566	3520.00
5.376	5.573	1174.66
5.564	5.958	987.77
5.581	5.937	2959.96
5.584	5.920	1975.53
5.859	5.945	3951.07
5.882	6.269	2793.83
5.898	6.242	932.33
6.173	6.486	987.77
6.183	6.475	2959.96
6.188	6.315	3951.07
6.205	6.456	1975.53
6.468	7.384	783.99
6.501	6.900	2349.32
6.507	6.726	3951.07
6.965	7.079	2349.32
7.843	8.198	783.99
8.013	8.100	3951.07
8.179	8.476	987.77
8.227	8.418	1975.53
8.291	8.451	2959.96
8.341	8.431	3951.07
8.492	8.723	1174.66
8.509	8.704	3520.00
8.943	9.256	1567.98
9.221	9.289	1479.98
9.250	9.529	1396.91
9.575	9.657	1108.73
9.616	9.746	1174.66
9.618	9.742	3520.00
9.667	9.718	2349.32
9.962	10.341	1174.66
9.972	10.362	3520.00
10.001	10.323	2349.32
10.301	10.508	2217.46
10.301	10.632	1108.73
10.319	10.630	3322.44
10.568	10.625	2217.46
10.652	10.915	987.77
10.661	10.894	2959.96
10.680	10.826	1975.53
11.048	11.360	1567.98
11.355	11.425	1174.66
11.365	11.431	3520.00
11.405	11.471	987.77
