0.388	0.469	246.94
0.409	0.578	261.63
0.420	0.571	783.99
0.433	0.630	1318.51
0.554	0.701	277.18
0.587	0.666	493.88
0.588	0.664	29.14
0.590	0.660	220.00
0.590	0.640	1396.91
0.614	0.663	233.08
0.617	0.895	880.00
0.630	0.915	293.66
0.939	1.033	293.66
0.958	1.022	880.00
1.108	1.221	329.63
1.127	1.570	349.23
1.147	1.481	1046.50
1.363	1.469	1396.91
1.477	1.548	1396.91
1.493	1.683	29.14
1.599	1.683	415.30
1.617	2.134	392.00
1.635	2.132	1174.66
1.641	1.730	1567.98
1.731	1.836	783.99
2.043	2.231	1244.51
2.048	2.103	1567.98
2.082	2.249	415.30
2.125	2.580	1318.51
2.143	2.594	440.00
2.167	2.219	880.00
2.503	2.648	29.14
2.551	2.660	277.18
2.568	2.823	1396.91
2.570	2.891	466.16
2.587	2.648	233.08
2.588	2.636	493.88
2.680	2.776	3729.31
2.913	3.254	493.88
2.936	3.548	523.25
2.936	3.252	1479.98
2.957	3.062	2489.02
2.994	3.521	1567.98
3.348	3.426	220.00
3.372	3.577	440.00
3.392	3.565	1318.51
3.398	3.544	261.63
3.413	3.502	87.31
3.415	3.496	2349.32
3.426	3.501	1244.51
3.433	3.500	783.99
3.493	3.554	1046.50
3.526	3.862	466.16
3.527	3.634	277.18
3.540	3.645	29.14
3.559	3.616	92.50
3.563	3.614	73.42
3.565	3.634	349.23
3.609	3.820	1396.91
3.653	3.766	3729.31
3.656	3.740	2349.32
3.838	3.990	29.14
3.887	4.076	523.25
3.888	3.994	493.88
3.900	4.084	1479.98
3.911	4.061	1567.98
3.924	3.987	1046.50
3.932	3.989	2489.02
4.007	4.269	415.30
4.019	4.274	1244.51
4.057	4.125	1661.22
4.075	4.251	1318.51
4.108	4.218	440.00
4.223	4.315	392.00
4.225	4.321	1174.66
4.243	4.397	369.99
4.253	4.356	1108.73
4.284	4.332	1864.66
4.330	4.396	329.63
4.351	4.589	349.23
4.360	4.497	87.31
4.373	4.546	261.63
4.399	4.491	1046.50
4.425	4.499	1396.91
4.521	4.667	277.18
4.529	4.591	369.99
4.532	4.595	1318.51
4.536	4.654	29.14
4.542	4.634	1396.91
4.557	4.636	220.00
4.560	4.622	73.42
4.562	4.618	493.88
4.587	4.861	293.66
4.600	4.838	880.00
4.659	4.824	1479.98
4.880	5.003	293.66
4.918	4.998	880.00
4.926	4.991	233.08
5.073	5.161	329.63
5.093	5.523	349.23
5.116	5.322	1046.50
5.459	5.515	220.00
5.582	5.977	415.30
5.589	6.062	392.00
5.590	6.000	1244.51
5.600	6.066	1174.66
5.607	6.028	1567.98
5.607	5.734	1661.22
6.004	6.164	1244.51
6.012	6.176	415.30
6.062	6.497	1318.51
6.095	6.542	440.00
6.422	6.606	29.14
6.493	6.578	277.18
6.508	6.768	466.16
6.519	6.742	1396.91
6.524	6.585	233.08
6.853	7.036	493.88
6.883	7.053	1479.98
6.885	6.971	1975.53
6.885	6.999	2489.02
6.973	7.472	523.25
6.976	7.261	1567.98
7.345	7.466	1567.98
7.352	7.510	440.00
7.361	7.480	1318.51
7.363	7.444	87.31
7.365	7.473	261.63
7.371	7.436	1244.51
7.391	7.444	1108.73
7.414	7.589	29.14
7.461	7.544	277.18
7.478	7.536	73.42
7.490	7.813	466.16
7.503	7.739	1396.91
7.558	7.629	3729.31
7.780	7.868	29.14
7.803	7.928	493.88
7.813	7.988	523.25
7.818	7.980	1479.98
7.829	7.981	1567.98
7.836	7.890	1046.50
7.933	8.187	415.30
7.945	8.191	1244.51
7.975	8.061	1661.22
8.019	8.146	1318.51
8.046	8.124	440.00
8.133	8.233	1174.66
8.138	8.242	392.00
8.190	8.279	369.99
8.252	8.301	246.94
8.253	8.384	87.31
8.272	8.447	261.63
8.297	8.414	1396.91
8.339	8.466	349.23
8.432	8.543	277.18
8.437	8.500	369.99
8.453	8.520	1396.91
8.461	8.529	29.14
8.462	8.513	73.42
8.482	8.885	293.66
8.486	8.743	880.00
8.509	8.729	1479.98
8.811	8.875	880.00
8.963	9.028	246.94
8.980	9.072	329.63
8.981	9.054	261.63
9.017	9.434	349.23
9.041	9.244	1046.50
9.276	9.385	246.94
9.340	9.393	1396.91
9.354	9.419	261.63
9.381	9.444	1318.51
9.411	9.524	277.18
9.456	9.511	233.08
9.462	9.769	293.66
9.473	9.745	880.00
9.505	9.730	1479.98
9.796	9.889	293.66
9.946	10.010	246.94
9.962	10.053	329.63
9.982	10.266	349.23
10.005	10.190	1046.50
10.018	10.070	1661.22
10.258	10.385	277.18
10.305	10.693	293.66
10.308	10.377	233.08
10.314	10.374	698.46
10.317	10.565	880.00
10.317	10.379	493.88
10.367	10.486	1479.98
