1.101	1.220	261.63
1.401	1.519	329.63
1.405	1.532	987.77
1.425	1.521	1318.51
1.482	1.904	932.33
1.501	2.010	311.13
1.511	1.772	1567.98
1.650	1.989	1244.51
1.657	1.941	987.77
1.723	1.964	1318.51
1.727	1.973	329.63
2.078	2.359	311.13
2.100	2.337	329.63
2.104	2.325	1318.51
2.113	2.333	1244.51
2.122	2.312	987.77
2.140	2.297	1567.98
2.143	2.294	932.33
2.418	2.728	329.63
2.430	2.708	1318.51
2.445	2.687	987.77
2.451	2.659	659.26
2.515	2.589	1244.51
2.766	3.298	261.63
2.771	3.094	1318.51
2.813	3.110	783.99
3.108	3.231	739.99
3.123	3.235	1244.51
3.134	3.246	246.94
3.375	3.430	277.18
4.017	4.226	493.88
4.045	4.170	3951.07
4.047	4.374	1479.98
4.172	4.690	523.25
4.185	4.646	1567.98
4.189	4.327	622.25
4.424	4.645	1479.98
4.557	4.614	587.33
4.715	4.873	493.88
4.718	4.777	523.25
4.744	4.999	1479.98
4.747	4.822	3951.07
4.810	5.362	523.25
4.827	5.337	1567.98
4.840	4.909	587.33
5.018	5.090	1479.98
5.252	5.345	1479.98
5.417	5.628	493.88
5.442	5.670	1479.98
5.445	5.546	3951.07
5.445	5.513	2489.02
5.529	6.054	523.25
5.537	6.039	1567.98
5.992	6.408	1479.98
6.018	6.402	493.88
6.103	6.196	3951.07
6.116	6.224	3135.96
6.118	6.236	2489.02
6.181	6.268	1567.98
6.193	6.279	523.25
6.300	6.374	3951.07
6.303	6.375	2489.02
6.358	6.521	415.30
6.367	6.515	1244.51
6.419	6.571	329.63
6.430	6.503	1318.51
6.443	6.491	987.77
6.459	6.698	349.23
6.465	6.689	1046.50
6.576	6.679	1396.91
6.788	6.856	329.63
6.806	7.223	349.23
6.833	7.156	1046.50
6.942	7.010	1396.91
7.064	7.171	1396.91
7.144	7.435	29.14
7.211	7.404	32.70
7.225	7.337	36.71
7.245	7.347	349.23
7.503	7.643	392.00
7.518	7.618	1174.66
7.531	7.592	1244.51
7.531	7.611	1567.98
7.587	7.674	415.30
7.626	8.232	440.00
7.640	8.163	1318.51
8.133	8.248	277.18
8.152	8.235	1396.91
8.153	9.385	466.16
8.169	8.312	349.23
8.182	8.306	1174.66
8.191	8.289	293.66
8.196	8.280	123.47
8.196	8.285	233.08
8.201	8.258	1244.51
8.206	8.508	1046.50
8.225	8.319	2959.96
8.228	8.300	116.54
8.286	9.358	1396.91
8.297	8.400	3729.31
8.302	8.531	116.54
8.314	8.377	2349.32
8.344	8.520	349.23
8.446	8.925	2959.96
8.459	8.817	3729.31
8.560	9.330	4186.01
8.591	8.688	2349.32
8.768	9.322	1864.66
9.536	9.621	329.63
9.543	9.908	349.23
9.554	9.916	1046.50
9.554	9.603	1396.91
9.892	10.059	329.63
9.968	10.056	1318.51
10.004	10.151	311.13
10.020	10.112	1244.51
10.033	10.113	1567.98
10.039	10.119	932.33
10.110	10.384	261.63
10.112	10.180	329.63
10.119	10.362	1318.51
10.144	10.305	783.99
10.458	10.951	261.63
10.488	10.714	1318.51
10.498	10.579	783.99
