0.777868481,0.928798199,83
2.008526077,0.081269838,89
1.706666667,0.557278931,82
2.263945578,0.325079352,79
2.693514739,0.046439908,95
2.600634921,0.313469380,83
2.914104308,0.232199550,82
3.146303855,0.348299325,83
3.494603175,1.044897914,79
4.806530612,0.568888903,83
5.387029478,0.325079352,86
5.712108844,0.394739240,83
6.106848073,0.208979592,82
6.315827664,0.243809521,83
6.606077098,1.311927438,81
8.452063492,0.232199550,86
9.090612245,0.325079352,86
9.415691610,0.255419493,85
9.671111111,0.197369620,86
10.007800454,0.267029464,86
10.274829932,0.313469380,85
10.588299320,0.185759634,86
