1.706666667,0.034829933,61
1.718276644,0.116099775,57
1.811156463,0.127709746,69
1.927256236,0.290249437,67
2.368435374,0.150929704,65
2.519365079,0.301859409,66
2.902494331,0.046439908,76
2.879274376,0.081269838,66
2.902494331,0.174149662,69
3.123083900,0.255419493,67
3.541043084,0.150929704,65
3.703582766,0.429569155,66
4.086712018,0.058049887,57
4.133151927,0.162539676,69
4.284081633,0.034829933,50
4.284081633,0.081269838,55
4.365351474,0.174149662,67
4.725260771,0.046439908,61
4.783310658,0.046439908,69
4.725260771,0.127709746,57
4.818140590,0.534058928,66
5.305759637,0.081269838,57
5.294149660,0.232199550,69
5.503129252,0.034829933,58
5.503129252,0.069659866,50
5.514739229,0.255419493,67
5.921088435,0.069659866,40
5.921088435,0.069659866,65
5.932698413,0.069659866,45
5.932698413,0.069659866,57
5.921088435,0.081269838,69
5.921088435,0.081269838,76
6.141678005,0.069659866,65
6.211337868,0.243809521,66
6.536417234,0.104489796,57
6.536417234,0.104489796,66
6.606077098,0.034829933,88
6.733786848,0.069659866,55
6.803446712,0.139319733,71
7.198185941,0.545668960,62
8.219863946,0.034829933,62
8.173424036,0.081269838,69
8.161814059,0.116099775,57
8.486893424,0.069659866,71
8.405623583,0.232199550,59
8.765532880,0.116099775,55
8.765532880,0.116099775,59
8.881632653,0.046439908,74
8.823582766,0.220589563,62
9.044172336,0.081269838,55
9.137052154,0.046439908,71
9.462131519,0.058049887,55
9.044172336,0.487619042,59
9.496961451,0.150929704,74
9.438911565,0.476009071,62
10.089070295,0.104489796,57
10.112290249,0.081269838,62
10.367709751,0.278639466,57
10.808888889,0.116099775,69
10.750839002,0.325079352,57
