0.975238095,0.278639466,79
1.311927438,0.058049887,91
1.369977324,0.255419493,79
1.660226757,0.220589563,81
1.973696145,0.615328789,84
2.589024943,0.255419493,81
2.972154195,0.208979592,40
2.995374150,0.232199550,79
3.297233560,0.267029464,40
3.355283447,0.208979592,81
4.388571429,0.034829933,95
3.575873016,0.870748281,76
4.585941043,0.220589563,79
4.957460317,0.882358253,76
6.037188209,0.034829933,67
6.037188209,0.034829933,91
6.072018141,0.185759634,79
6.443537415,0.847528338,72
7.488435374,0.267029464,79
7.871564626,0.603718817,76
8.440453515,0.069659866,95
8.579773243,0.255419493,74
8.997732426,0.034829933,84
8.997732426,0.034829933,91
9.032562358,0.185759634,72
9.427301587,0.534058928,74
