1.753106576,0.034829933,67
1.729886621,0.058049887,87
1.764716553,0.034829933,55
1.706666667,0.116099775,68
1.799546485,0.197369620,71
2.031746032,0.034829933,72
1.822766440,0.325079352,69
2.507755102,0.034829933,77
2.426485261,0.208979592,65
2.461315193,0.197369620,62
3.018594104,0.034829933,62
2.484535147,0.766258478,70
3.239183673,0.034829933,65
3.332063492,0.104489796,67
3.448163265,0.069659866,68
3.517823129,0.174149662,69
3.726802721,0.046439908,59
3.726802721,0.046439908,71
3.773242630,0.058049887,64
3.924172336,0.116099775,84
3.831292517,0.267029464,65
4.167981859,0.069659866,59
4.167981859,0.069659866,72
4.179591837,0.069659866,40
4.260861678,0.034829933,65
4.237641723,0.116099775,60
4.330521542,0.034829933,79
4.353741497,0.034829933,88
4.353741497,0.058049887,64
4.655600907,0.058049887,77
4.713650794,0.034829933,72
4.632380952,0.127709746,60
4.411791383,0.348299325,65
4.760090703,0.046439908,66
4.818140590,0.034829933,52
4.806530612,0.046439908,57
4.760090703,0.104489796,61
4.864580499,0.313469380,62
5.259319728,0.069659866,68
5.328979592,0.058049887,67
5.398639456,0.104489796,68
5.328979592,0.185759634,71
5.503129252,0.069659866,88
5.537959184,0.127709746,72
5.503129252,0.197369620,69
5.677278912,0.034829933,61
5.793378685,0.383129239,65
5.723718821,0.476009071,62
6.199727891,0.116099775,74
6.548027211,0.034829933,62
6.571247166,0.069659866,65
5.712108844,1.137777805,70
6.884716553,0.081269838,67
6.965986395,0.162539676,68
7.128526077,0.417959183,69
8.719092971,0.046439908,68
8.719092971,0.046439908,87
8.765532880,0.104489796,67
8.870022676,0.267029464,69
9.496961451,0.104489796,77
9.589841270,0.116099775,62
9.427301587,0.301859409,65
9.729160998,0.034829933,77
9.705941043,0.058049887,86
9.810430839,0.034829933,89
10.065850340,0.046439908,62
10.065850340,0.069659866,65
9.473741497,0.847528338,70
10.356099773,0.104489796,67
10.460589569,0.046439908,68
10.507029478,0.255419493,69
10.657959184,0.162539676,60
10.774058957,0.069659866,88
10.785668934,0.092879817,64
10.913378685,0.046439908,84
10.878548753,0.243809521,65
11.203628118,0.046439908,59
11.203628118,0.081269838,64
11.250068027,0.046439908,72
11.250068027,0.046439908,88
11.273287982,0.069659866,60
11.377777778,0.046439908,88
11.377777778,0.058049887,59
11.377777778,0.058049887,79
11.377777778,0.081269838,64
11.470657596,0.046439908,93
11.668027211,0.069659866,77
11.691247166,0.104489796,60
11.459047619,0.336689353,65
11.795736961,0.034829933,66
11.795736961,0.081269838,57
11.795736961,0.081269838,61
11.877006803,0.058049887,81
11.877006803,0.127709746,62
11.877006803,0.127709746,90
