0.59,0.75,217.47
0.61,0.74,290.29
0.77,0.81,225.14
0.77,1.1,293.66
1.12,1.2,217.47
1.13,1.21,288.62
1.28,1.31,222.56
1.29,1.64,293.66
1.67,2.04,198.28
1.72,2.08,297.08
1.72,2.07,246.94
2.25,2.3,337.33
2.32,2.64,365.74
2.65,3.07,396.55
2.68,2.96,198.28
2.7,3.02,246.94
2.73,3.03,297.08
3.16,3.86,415.3
3.87,3.93,422.56
3.93,4.18,440
4.19,4.29,410.53
4.27,4.38,290.29
4.28,4.4,361.54
4.3,4.43,217.47
4.4,4.54,311.13
4.42,4.84,246.94
4.43,4.54,191.52
4.93,5.33,293.66
5.4,5.58,297.08
5.41,5.56,193.75
5.42,5.57,244.11
5.7,5.81,200.58
5.7,5.82,249.81
5.71,5.83,297.08
5.91,5.98,345.22
5.98,6.29,365.74
6.29,6.65,246.94
6.3,6.64,297.08
6.31,6.62,198.28
6.82,6.87,333.46
6.89,7.09,365.74
7.12,7.16,347.22
7.2,7.33,318.4
7.33,7.59,293.66
7.6,7.65,277.18
7.68,7.83,261.63
7.82,8.01,220
8.05,8.32,293.66
8.06,8.29,222.56
8.31,8.72,246.94
8.81,8.85,280.4
8.87,9.23,293.66
9.3,9.71,297.08
9.3,9.7,246.94
9.3,9.67,198.28
9.84,9.88,337.33
9.88,10.23,365.74
10.28,10.68,198.28
10.29,10.69,246.94
10.4,10.71,297.08
10.78,11.51,410.53
11.53,11.58,425.01
11.59,11.75,440
11.75,11.78,425.01
11.78,11.9,415.3
11.85,11.95,217.47
11.85,11.96,363.64
11.86,11.97,290.29
