0.160	0.760	466.2
0.170	0.770	1318.5
0.920	1.520	1318.5
1.220	1.820	1174.7
2.100	2.700	1396.9
2.430	3.030	466.2
2.460	3.060	1396.9
3.040	3.640	587.3
3.050	3.650	1174.7
3.340	3.940	587.3
3.340	3.940	1174.7
3.630	4.230	587.3
3.630	4.230	1174.7
3.900	4.500	261.6
3.900	4.500	1318.5
3.910	4.510	1046.5
4.770	5.370	261.6
5.020	5.620	1396.9
5.330	5.930	493.9
5.600	6.200	523.3
5.610	6.210	261.6
5.610	6.210	392.0
5.920	6.520	587.3
5.920	6.520	1174.7
7.040	7.640	1480.0
7.710	8.310	1318.5
8.310	8.910	1318.5
