1.080	1.680	261.6
1.380	1.980	329.6
1.410	2.010	659.3
1.410	2.010	987.8
1.990	2.590	1244.5
2.090	2.690	329.6
2.100	2.700	1318.5
2.430	3.030	329.6
2.430	3.030	659.3
2.430	3.030	1318.5
2.760	3.360	261.6
3.400	4.000	293.7
3.400	4.000	349.2
4.000	4.600	493.9
4.030	4.630	987.8
4.710	5.310	493.9
4.720	5.320	987.8
5.430	6.030	493.9
6.370	6.970	415.3
6.790	7.390	329.6
7.520	8.120	392.0
7.520	8.120	1174.7
7.610	8.210	164.8
7.620	8.220	440.0
8.170	8.770	349.2
8.170	8.770	466.2
8.190	8.790	1046.5
9.500	10.100	329.6
9.560	10.160	1046.5
9.560	10.160	1396.9
9.890	10.490	261.6
10.010	10.610	311.1
10.120	10.720	261.6
10.480	11.080	261.6
10.490	11.090	1318.5
