0.42,0.79,594.15
0.42,0.57,293.66
0.44,0.59,493.88
0.44,0.54,392
0.81,0.89,392
0.81,0.9,493.88
0.82,1.04,594.15
0.83,0.94,293.66
1.14,1.46,286.96
1.14,1.25,526.28
1.15,1.27,427.47
1.15,1.26,361.54
1.21,1.46,666.92
1.39,1.49,523.25
1.39,1.49,445.11
1.4,1.49,369.99
1.52,1.61,523.25
1.53,1.62,365.74
1.53,1.62,440
1.54,1.75,286.96
1.55,1.81,666.92
1.75,1.82,445.11
1.76,1.83,523.25
1.76,1.81,369.99
1.87,2.12,286.96
1.87,1.95,442.55
1.88,1.96,365.74
1.89,1.97,523.25
1.91,2.17,666.92
2.07,2.19,523.25
2.07,2.18,369.99
2.08,2.16,445.11
2.25,2.35,440
2.26,2.37,361.54
2.27,2.35,523.25
2.27,2.55,290.29
2.29,2.61,666.92
2.47,2.6,523.25
2.49,2.59,440
2.5,2.61,369.99
2.64,2.85,290.29
2.64,2.78,523.25
2.64,2.76,440
2.64,2.75,365.74
2.66,2.96,666.92
2.89,3,369.99
2.91,2.99,523.25
2.91,2.98,445.11
3,3.38,666.92
3.02,3.11,523.25
3.03,3.13,361.54
3.03,3.1,440
3.36,3.45,493.88
3.36,3.75,594.15
3.37,3.46,392
3.37,3.47,291.97
3.47,3.72,244.11
3.56,3.71,488.21
3.62,3.71,297.08
3.62,3.74,392
3.75,3.84,293.66
3.76,3.95,493.88
3.77,4.01,244.11
3.77,3.85,392
3.77,4.09,594.15
4.07,4.17,249.81
4.07,4.18,293.66
4.09,4.17,392
4.1,4.22,493.88
4.11,4.45,594.15
4.37,4.59,297.08
4.37,4.6,392
4.39,4.6,493.88
4.45,4.79,242.7
4.49,4.83,594.15
4.81,4.98,392
4.82,4.98,493.88
4.84,5.05,244.11
4.84,4.94,293.66
4.86,5.22,594.15
5.2,5.34,293.66
5.21,5.35,241.3
5.21,5.34,392
5.21,5.34,493.88
5.24,5.57,594.15
5.43,5.5,249.81
5.43,5.56,293.66
5.46,5.58,493.88
5.46,5.55,392
5.58,5.68,447.69
5.59,5.73,361.54
5.6,5.71,523.25
5.62,6.01,666.92
5.83,5.97,369.99
5.84,5.95,445.11
5.84,5.96,523.25
6,6.12,440
6.01,6.11,523.25
6.02,6.35,666.92
6.21,6.34,445.11
6.22,6.31,369.99
6.26,6.34,529.33
6.35,6.46,365.74
6.36,6.47,523.25
6.36,6.46,440
6.37,6.71,666.92
6.56,6.67,369.99
6.56,6.68,445.11
6.58,6.67,520.24
6.74,7.14,666.92
6.74,6.82,361.54
6.75,6.85,440
6.76,6.83,523.25
6.99,7.09,365.74
6.99,7.1,440
7.02,7.09,523.25
7.16,7.25,361.54
7.17,7.27,440
7.17,7.27,523.25
7.18,7.55,666.92
7.55,7.66,440
7.56,7.68,523.25
7.56,7.65,365.74
7.57,7.93,666.92
7.91,8,493.88
7.91,8.02,387.49
7.91,8.24,587.33
7.92,8,290.29
8.27,8.39,493.88
8.27,8.37,293.66
8.28,8.39,392
8.29,8.65,594.15
8.67,8.78,491.04
8.67,8.78,392
8.67,8.75,293.66
8.68,9.05,594.15
9.03,9.17,493.88
9.04,9.18,392
9.04,9.13,293.66
9.07,9.5,594.15
9.37,9.5,297.08
9.41,9.51,392
9.42,9.53,493.88
9.54,9.61,361.54
9.55,9.67,440
9.56,10.2,523.25
10.07,10.31,293.66
10.09,10.52,440
10.12,10.34,369.99
10.12,10.37,220
