0.96,1.44,293.66
0.97,1.12,246.94
1.01,1.17,196
1.48,2,293.66
1.49,1.58,198.28
1.5,1.62,246.94
3,3.45,367.74
3.55,3.67,361.46
3.56,3.7,292.29
3.57,3.68,442
3.58,3.67,219.47
3.79,3.91,299.08
3.8,3.9,363.54
3.8,4.15,442
3.8,3.89,222
4.25,4.38,295.66
4.25,4.35,363.54
4.26,4.37,439.47
4.26,4.33,219.47
4.48,4.59,299.08
4.48,4.55,363.54
4.5,4.6,219.47
4.51,5,447.11
5.08,5.2,302.53
5.09,5.19,246.11
5.09,5.21,389.49
5.12,5.46,495.88
5.54,5.65,216.98
5.56,7.25,447.11
7.47,7.9,394
7.5,7.65,295.66
7.51,7.66,195.75
7.52,7.65,246.11
8.05,8.09,351.23
8.1,8.71,371.99
