0.185736961,0.603696144,491.091
0.609523809,0.90557823,487.198
0.934603174,1.219047618,447.937
1.236439909,1.851768707,393.164
2.153650793,2.397460316,390.481
2.461315192,2.914104307,487.953
3.070816326,3.326235827,595.972
3.366870748,3.622290249,593.361
3.651337868,3.895147391,592.444
3.941587301,4.864580498,526.121
5.067732426,5.334761904,391.914
5.352199546,5.596009069,488.5
5.642448979,5.915283446,526.334
5.950113378,6.530612244,592.709
6.54802721,7.11111111,491.639
7.134331065,7.633560089,391.692
7.726417233,8.376575963,455.332
8.399795918,9.334399092,395.627
