0.023219954	-61.4417
0.029024943	-57.0589
0.034829931	-66.3218
0.040634920	-53.4612
0.046439909	-604.503
0.052244897	-60.9913
0.058049886	-68.7043
0.063854875	-63.7272
0.069659863	-82.5756
0.075464852	-72.8849
0.081269841	-72.8824
0.087074829	-72.8879
0.092879818	-112.758
0.104489795	-70.3068
0.110294784	-70.2335
0.116099773	-71.9338
0.121904761	-71.9533
0.127709750	-204.116
0.133514739	-204.125
0.139319727	-47.3673
0.145124716	-62.108
0.150929705	-97.5597
0.156734693	-209.708
0.162539682	-1369.38
0.220589569	-68.0657
0.226394557	-1158.16
0.238004535	-69.4557
0.243809523	-68.1585
0.249614512	-54.9809
0.255419501	-73.5542
0.261224489	-47.7783
0.267029478	-51.4486
0.272834467	-61.4123
0.278639455	-61.4142
0.284444444	-47.2187
0.290249433	-61.9577
0.296054421	-280.947
0.301859410	-445.813
0.307664399	-45.6139
0.313469387	-45.6002
0.319274376	-65.4367
0.325079365	-44.9594
0.330884353	-62.8238
0.336689342	-135.738
0.342494331	-131.232
0.348299319	-135.769
0.354104308	-48.8534
0.359909297	-58.1094
0.365714285	-128.239
0.371519274	-44.2414
0.377324263	-120.481
0.383129251	-45.5532
0.388934240	-219.661
0.394739229	-49.5056
0.400544217	-47.4224
0.406349206	-48.6147
0.412154195	-205.805
0.417959183	-125.332
0.423764172	-401.243
0.429569160	-297.781
0.435374149	-618.372
0.441179138	-131.694
0.446984126	-131.512
0.452789115	-326.808
0.458594104	-51.2193
0.464399092	-44.3177
0.470204081	-44.5806
0.476009070	-110.708
0.481814058	-110.671
0.487619047	-73.72
0.493424036	-73.3075
0.499229024	-109.7
0.505034013	-110.65
0.510839002	-109.745
0.516643990	-109.762
0.522448979	-57.1065
0.528253968	-57.4475
0.534058956	-57.4509
0.539863945	-45.3265
0.545668934	-45.319
0.551473922	-70.2279
0.557278911	-126.761
0.563083900	-70.2329
0.568888888	-69.1622
0.574693877	-59.2639
0.580498866	-67.7256
0.586303854	-63.186
0.592108843	-65.7305
0.597913832	-49.0654
0.603718820	-58.1635
0.609523809	-61.1567
0.615328798	-61.3333
0.621133786	-109.964
0.626938775	-109.969
0.644353741	-46.682
0.650158730	-48.2221
0.655963718	-100.189
0.661768707	-64.8545
0.667573696	-51.1671
0.673378684	-408.489
0.679183673	-63.1988
0.684988662	-47.3187
0.690793650	-46.7681
0.696598639	-46.7623
0.702403628	-274.291
0.708208616	-62.3494
0.714013605	-43.1869
0.719818594	-43.1085
0.725623582	-544.216
0.731428571	-58.8087
0.737233560	-59.439
0.743038548	-56.2084
0.748843537	-52.5778
0.754648526	-44.5358
0.760453514	-57.8008
0.766258503	-44.5543
0.772063492	-58.817
0.777868480	-45.284
0.783673469	-51.8928
0.789478458	-51.8735
0.795283446	-53.6001
0.801088435	-54.4511
0.806893424	-46.5236
0.812698412	-57.7038
0.818503401	-46.6641
0.824308390	-52.3742
0.830113378	-45.4998
0.835918367	-45.3862
0.841723356	-45.3836
0.847528344	-61.3273
0.853333333	-66.8421
0.859138321	-59.9154
0.864943310	-58.4009
0.870748299	-55.3959
0.876553287	-58.191
0.882358276	-56.1701
0.888163265	-56.1753
0.893968253	-56.164
0.899773242	-73.5976
0.905578231	-199.549
0.911383219	-111.294
0.917188208	-43.57
0.922993197	-46.0272
0.928798185	-46.0003
0.934603174	-46.0069
0.940408163	-59.6219
0.946213151	-59.6224
0.952018140	-138.615
0.957823129	-56.9065
0.963628117	-44.5992
0.969433106	-49.6644
0.975238095	-657.844
0.981043083	-255.212
0.986848072	-304.612
0.992653061	-55.3963
0.998458049	-46.9982
1.004263038	-64.6672
1.010068027	-96.7434
1.015873015	-238.361
1.021678004	-50.1756
1.027482993	-63.245
1.033287981	-219.104
1.039092970	-53.3226
1.044897959	-60.1497
1.050702947	-46.3784
1.056507936	-61.603
1.062312925	-998.762
1.068117913	-69.2209
1.073922902	-69.2329
1.079727891	-45.6461
1.085532879	-49.6553
1.091337868	-46.1764
1.097142857	-65.3438
1.108752834	-981.797
1.114557823	-182.939
1.120362811	-59.9176
1.126167800	-55.3257
1.131972789	-55.3471
1.137777777	-56.1711
1.143582766	-54.8622
1.149387755	-54.2575
1.155192743	-54.909
1.160997732	-54.9193
1.166802721	-69.4492
1.172607709	-65.1338
1.178412698	-55.7481
1.184217687	-132.784
1.190022675	-43.2314
1.195827664	-43.2355
1.201632653	-69.6045
1.207437641	-134.006
1.213242630	-193.425
1.224852607	-43.5907
1.230657596	-57.8643
1.236462585	-86.1527
1.242267573	-145.033
1.248072562	-62.2882
1.253877551	-77.5872
1.259682539	-79.19
1.265487528	-71.2623
1.271292517	-80.7218
1.277097505	-64.977
1.282902494	-49.2067
1.288707482	-71.2637
1.300317460	-284.231
1.306122448	-43.9257
1.311927437	-51.5634
1.317732426	-79.4682
1.323537414	-127.165
1.335147392	-162.09
1.340952380	-60.6032
1.346757369	-67.325
1.352562358	-46.6136
1.358367346	-46.6225
1.364172335	-64.9358
1.369977324	-143.27
1.375782312	-249.98
1.381587301	-63.0168
1.387392290	-50.1842
1.393197278	-48.1493
1.399002267	-50.9648
1.404807256	-51.1102
1.410612244	-49.269
1.416417233	-45.473
1.422222222	-62.1999
1.428027210	-62.0453
1.433832199	-56.7424
1.439637188	-60.924
1.445442176	-56.6878
1.451247165	-50.4005
1.457052154	-46.17
1.462857142	-769.754
1.491882086	-253.318
1.497687074	-298.025
1.503492063	-46.084
1.509297052	-46.0829
1.515102040	-46.0802
1.520907029	-71.4263
1.526712018	-79.989
1.532517006	-55.4691
1.538321995	-247.828
1.544126984	-56.4983
1.549931972	-56.5375
1.555736961	-57.1941
1.561541950	-176.565
1.567346938	-48.4491
1.573151927	-52.127
1.578956916	-48.5094
1.584761904	-44.6793
1.590566893	-480.252
1.596371882	-58.5056
1.602176870	-74.1304
1.607981859	-45.9354
1.613786848	-51.2026
1.619591836	-51.2053
1.625396825	-52.8119
1.631201814	-49.7156
1.637006802	-55.4742
1.642811791	-44.3562
1.648616780	-58.6439
1.654421768	-123.253
1.660226757	-59.9199
1.666031746	-127.699
1.671836734	-64.0776
1.677641723	-62.1943
1.683446712	-43.1085
1.689251700	-43.5859
1.695056689	-55.8937
1.700861678	-227.232
1.706666666	-227.399
1.712471655	-105.232
1.718276643	-75.7958
1.724081632	-73.3704
1.729886621	-84.1744
1.735691609	-149.474
1.747301587	-67.4381
1.753106575	-120.16
1.758911564	-72.6369
1.764716553	-57.9581
1.770521541	-128.902
1.782131519	-47.5197
1.787936507	-46.7024
1.793741496	-58.7894
1.799546485	-62.1701
1.805351473	-63.3745
1.811156462	-44.5431
1.816961451	-44.528
1.822766439	-63.3064
1.828571428	-53.259
1.834376417	-53.2504
1.840181405	-69.2339
1.845986394	-59.3484
1.851791383	-70.8895
1.857596371	-70.902
1.863401360	-70.9028
1.869206349	-868.156
1.875011337	-45.6474
1.880816326	-44.8954
1.886621315	-43.1898
1.892426303	-44.2737
1.898231292	-44.2791
1.904036281	-1160.69
1.909841269	-1154.04
1.915646258	-217.396
1.921451247	-67.9674
1.927256235	-47.8916
1.933061224	-47.8956
1.938866213	-49.2692
1.944671201	-89.4262
1.950476190	-135.654
1.962086167	-58.638
1.967891156	-56.344
1.973696145	-56.329
1.979501133	-161.034
2.020136054	-1322.94
2.095600907	-257.526
2.101405895	-251.043
2.107210884	-250.582
2.113015873	-251.396
2.118820861	-252.423
2.124625850	253.513
2.130430839	255.82
2.136235827	256.973
2.142040816	257.408
2.147845804	257.839
2.153650793	258.191
2.159455782	258.596
2.165260770	259.069
2.171065759	259.339
2.176870748	259.744
2.182675736	260.027
2.188480725	260.384
2.194285714	260.68
2.200090702	260.962
2.205895691	261.159
2.211700680	261.422
2.217505668	261.556
2.223310657	261.744
2.229115646	261.903
2.234920634	262.068
2.240725623	262.163
2.246530612	262.277
2.252335600	262.33
2.258140589	262.406
2.263945578	262.463
2.269750566	262.543
2.275555555	262.557
2.281360544	262.584
2.287165532	262.589
2.292970521	262.603
2.298775510	262.594
2.304580498	262.608
2.310385487	262.545
2.316190476	262.505
2.321995464	262.522
2.327800453	262.489
2.333605442	262.443
2.339410430	262.402
2.345215419	262.339
2.351020408	262.296
2.356825396	262.34
2.362630385	262.339
2.368435374	262.293
2.374240362	262.298
2.380045351	262.279
2.385850340	262.258
2.391655328	262.276
2.397460317	262.268
2.403265306	262.219
2.409070294	262.219
2.414875283	262.206
2.420680272	262.216
2.426485260	262.269
2.432290249	262.326
2.438095238	262.313
2.443900226	262.331
2.449705215	262.318
2.455510204	262.322
2.461315192	262.353
2.467120181	262.371
2.472925170	262.391
2.478730158	262.417
2.484535147	262.445
2.490340136	262.441
2.496145124	262.423
2.501950113	262.405
2.507755102	262.41
2.513560090	262.418
2.519365079	262.453
2.525170068	262.447
2.530975056	262.415
2.536780045	262.376
2.542585034	262.326
2.548390022	262.313
2.554195011	262.273
2.560000000	262.232
2.565804988	262.198
2.571609977	262.15
2.577414965	262.149
2.583219954	262.142
2.589024943	262.11
2.594829931	262.073
2.600634920	262.026
2.606439909	262.011
2.612244897	262.03
2.618049886	262.038
2.623854875	262.05
2.629659863	262.048
2.635464852	262.03
2.641269841	262.04
2.647074829	262.031
2.652879818	262.014
2.658684807	262.021
2.664489795	262.01
2.670294784	262.016
2.676099773	262.017
2.681904761	262.065
2.687709750	262.067
2.693514739	262.083
2.699319727	262.103
2.705124716	262.092
2.710929705	262.139
2.716734693	262.131
2.722539682	262.137
2.728344671	262.101
2.734149659	262.063
2.739954648	262.035
2.745759637	262.003
2.751564625	261.985
2.757369614	261.941
2.763174603	261.925
2.768979591	261.844
2.774784580	261.804
2.780589569	261.761
2.786394557	261.725
2.792199546	261.786
2.798004535	261.779
2.803809523	261.795
2.809614512	261.797
2.815419501	261.718
2.821224489	261.691
2.827029478	261.637
2.832834467	261.636
2.838639455	261.611
2.844444444	261.602
2.850249433	261.573
2.856054421	261.581
2.861859410	261.61
2.867664399	261.683
2.873469387	261.717
2.879274376	261.776
2.885079365	261.816
2.890884353	261.875
2.896689342	261.885
2.902494331	261.882
2.908299319	261.898
2.914104308	261.921
2.919909297	261.921
2.925714285	261.97
2.931519274	261.976
2.937324263	262.001
2.943129251	262.042
2.948934240	262.072
2.954739229	262.093
2.960544217	262.082
2.966349206	262.078
2.972154195	262.068
2.977959183	262.049
2.983764172	262.071
2.989569160	262.078
2.995374149	262.096
3.001179138	262.125
3.006984126	262.148
3.012789115	262.169
3.018594104	262.192
3.024399092	262.216
3.030204081	262.227
3.036009070	262.237
3.041814058	262.216
3.047619047	262.214
3.053424036	262.219
3.059229024	262.217
3.065034013	262.246
3.070839002	262.244
3.076643990	262.246
3.082448979	262.274
3.088253968	262.264
3.094058956	262.327
3.099863945	262.394
3.105668934	262.423
3.111473922	262.512
3.117278911	262.54
3.123083900	262.538
3.128888888	262.581
3.134693877	262.636
3.140498866	262.692
3.146303854	262.769
3.152108843	262.801
3.157913832	262.805
3.163718820	262.828
3.169523809	262.88
3.175328798	262.928
3.181133786	262.969
3.186938775	263.016
3.192743764	263.049
3.198548752	263.045
3.204353741	263.078
3.210158730	263.072
3.215963718	263.113
3.221768707	263.179
3.227573696	263.215
3.233378684	263.29
3.239183673	263.369
3.244988662	263.437
3.250793650	263.531
3.256598639	263.63
3.262403628	263.687
3.268208616	263.783
3.274013605	263.85
3.279818594	263.933
3.285623582	263.989
3.291428571	264.057
3.297233560	264.081
3.303038548	264.161
3.308843537	264.198
3.314648526	264.277
3.320453514	264.343
3.326258503	264.414
3.332063492	264.49
3.337868480	264.591
3.343673469	264.698
3.349478458	264.779
3.355283446	264.885
3.361088435	264.945
3.366893424	265.04
3.372698412	265.111
3.378503401	265.19
3.384308390	265.214
3.390113378	265.235
3.395918367	265.214
3.401723356	265.336
3.407528344	265.641
3.413333333	265.88
3.419138321	265.988
3.424943310	266.091
3.430748299	266.171
3.436553287	266.184
3.442358276	266.211
3.448163265	266.169
3.453968253	266.12
3.459773242	266.127
3.465578231	266.136
3.471383219	266.142
3.477188208	266.171
3.482993197	266.152
3.488798185	266.136
3.494603174	266.15
3.500408163	266.141
3.506213151	266.113
3.512018140	266.15
3.517823129	266.09
3.523628117	266.103
3.529433106	266.108
3.535238095	266.134
3.541043083	266.113
3.546848072	266.081
3.552653061	-53.2231
3.558458049	-44.356
3.564263038	-66.5148
3.570068027	-88.7241
3.575873015	-266.263
3.581678004	266.376
3.587482993	266.263
3.593287981	266.218
3.599092970	266.107
3.604897959	-265.955
3.610702947	-132.973
3.616507936	-133.066
3.622312925	-266.104
3.628117913	-132.986
3.633922902	-133.021
3.639727891	-133.009
3.645532879	-268.244
3.651337868	-266.461
3.657142857	-265.69
3.662947845	-270.525
3.668752834	-270.713
3.674557823	-264.192
3.680362811	-133.228
3.686167800	-133.162
3.691972789	-133.232
3.697777777	-133.599
3.703582766	-133.617
3.709387755	-268.002
3.715192743	-267.746
3.720997732	-263.91
3.726802721	-53.6411
3.732607709	-67.4183
3.738412698	-66.5074
3.744217687	-258.058
3.750022675	-258.171
3.755827664	-44.4389
3.761632653	-44.7172
3.767437641	-67.0201
3.773242630	-132.112
3.779047619	-87.7373
3.784852607	-67.2189
3.790657596	-67.213
3.796462585	-67.2191
3.802267573	-280.777
3.808072562	-284.29
3.813877551	-43.7128
3.819682539	-45.1295
3.825487528	-53.5682
3.831292517	-44.0684
3.837097505	-53.0004
3.842902494	-44.7143
3.848707482	-44.0603
3.854512471	-88.5549
3.860317460	-88.551
3.866122448	-67.0113
3.871927437	-66.9319
3.877732426	-43.8717
3.883537414	-44.008
3.889342403	-64.8409
3.895147392	-134.776
3.900952380	-234.981
3.906757369	-234.708
3.912562358	-298.598
3.918367346	-43.4563
3.924172335	-43.4703
3.929977324	-49.3297
3.935782312	-43.8282
3.941587301	-64.9309
3.947392290	-64.9387
3.953197278	-270.656
3.959002267	-91.1168
3.964807256	-203.184
3.982222222	-199.68
3.988027210	-95.2145
3.993832199	-92.4608
3.999637188	-93.2134
4.005442176	-90.2686
4.011247165	-87.8063
4.017052154	-68.6851
4.022857142	-72.9235
4.028662131	-128.571
4.034467120	-63.2907
4.040272108	-68.069
4.046077097	-44.1487
4.051882086	-72.9604
4.057687074	-121.523
4.063492063	-44.1503
4.069297052	-43.6622
4.075102040	-47.0202
4.080907029	-43.5695
4.086712018	-43.5424
4.092517006	-43.5378
4.104126984	-43.2292
4.109931972	-136.523
4.115736961	-132.422
4.121541950	-132.47
4.127346938	-132.458
4.133151927	-62.7404
4.138956916	-63.3773
4.144761904	-64.7585
4.150566893	-64.7517
4.156371882	-53.2554
4.162176870	-90.7132
4.167981859	-52.1831
4.173786848	-53.0872
4.179591836	-91.1008
4.185396825	-53.3314
4.191201814	-67.1331
4.197006802	-130.874
4.202811791	-279.148
4.208616780	-66.3123
4.214421768	-67.6386
4.220226757	-66.3186
4.226031746	-66.8112
4.231836734	-45.0045
4.237641723	-45.0009
4.243446712	-54.9382
4.249251700	-125.949
4.255056689	-58.6418
4.266666666	-57.4203
4.272471655	-88.382
4.278276643	-57.434
4.284081632	-63.0816
4.289886621	-53.7923
4.295691609	-44.9095
4.301496598	-44.5869
4.307301587	-48.3042
4.313106575	-70.7989
4.318911564	-66.1096
4.324716553	-66.113
4.330521541	-66.8716
4.336326530	-67.7487
4.342131519	-131.658
4.347936507	-131.713
4.353741496	-139.476
4.359546485	-287.038
4.365351473	-287.397
4.371156462	-292.367
4.376961451	-45.5695
4.382766439	-55.3267
4.388571428	-293.915
4.394376417	-288.776
4.400181405	-96.0839
